condition,seed,score,lines,pieces,truncated
horizontal_hole_clusteredness_row_19,90,1380.0,33,121,False
horizontal_hole_clusteredness_row_19,91,1380.0,24,96,False
horizontal_hole_clusteredness_row_19,92,1340.0,28,108,False
horizontal_hole_clusteredness_row_19,93,580.0,10,61,False
horizontal_hole_clusteredness_row_19,94,740.0,18,83,False
horizontal_hole_clusteredness_row_19,95,120.0,3,42,False
horizontal_hole_clusteredness_row_19,96,220.0,5,50,False
horizontal_hole_clusteredness_row_19,97,1260.0,30,114,False
horizontal_hole_clusteredness_row_19,98,240.0,6,54,False
horizontal_hole_clusteredness_row_19,99,520.0,8,60,False
mean_hole_depth,0,440.0,6,51,False
mean_hole_depth,1,3500.0,49,161,False
mean_hole_depth,2,220.0,5,50,False
mean_hole_depth,3,280.0,7,56,False
mean_hole_depth,4,160.0,4,48,False
mean_hole_depth,5,1780.0,33,122,False
mean_hole_depth,6,560.0,13,71,False
mean_hole_depth,7,360.0,8,62,False
mean_hole_depth,8,40.0,1,39,False
mean_hole_depth,9,500.0,12,68,False
mean_hole_depth,10,220.0,5,52,False
mean_hole_depth,11,820.0,15,77,False
mean_hole_depth,12,540.0,12,69,False
mean_hole_depth,13,480.0,11,68,False
mean_hole_depth,14,800.0,15,77,False
mean_hole_depth,15,340.0,7,53,False
mean_hole_depth,16,80.0,2,44,False
mean_hole_depth,17,700.0,16,79,False
mean_hole_depth,18,920.0,21,92,False
mean_hole_depth,19,1320.0,23,96,False
mean_hole_depth,20,560.0,13,72,False
mean_hole_depth,21,540.0,13,70,False
mean_hole_depth,22,280.0,7,53,False
mean_hole_depth,23,0.0,0,39,False
mean_hole_depth,24,400.0,9,59,False
mean_hole_depth,25,600.0,14,74,False
mean_hole_depth,26,740.0,17,83,False
mean_hole_depth,27,2700.0,32,117,False
mean_hole_depth,28,280.0,6,53,False
mean_hole_depth,29,260.0,6,53,False
mean_hole_depth,30,380.0,8,60,False
mean_hole_depth,31,960.0,21,93,False
mean_hole_depth,32,340.0,8,62,False
mean_hole_depth,33,80.0,2,39,False
mean_hole_depth,34,920.0,14,75,False
mean_hole_depth,35,600.0,14,74,False
mean_hole_depth,36,240.0,6,50,False
mean_hole_depth,37,1780.0,14,76,False
mean_hole_depth,38,0.0,0,33,False
mean_hole_depth,39,440.0,11,63,False
mean_hole_depth,40,40.0,1,38,False
mean_hole_depth,41,120.0,3,47,False
mean_hole_depth,42,1500.0,31,115,False
mean_hole_depth,43,1140.0,26,105,False
mean_hole_depth,44,360.0,8,56,False
mean_hole_depth,45,400.0,10,62,False
mean_hole_depth,46,1960.0,38,133,False
mean_hole_depth,47,880.0,20,89,False
mean_hole_depth,48,1420.0,24,100,False
mean_hole_depth,49,80.0,2,44,False
mean_hole_depth,50,540.0,12,66,False
mean_hole_depth,51,80.0,2,42,False
mean_hole_depth,52,80.0,2,45,False
mean_hole_depth,53,300.0,7,54,False
mean_hole_depth,54,80.0,2,41,False
mean_hole_depth,55,260.0,6,52,False
mean_hole_depth,56,420.0,6,52,False
mean_hole_depth,57,80.0,2,42,False
mean_hole_depth,58,1180.0,28,110,False
mean_hole_depth,59,40.0,1,41,False
mean_hole_depth,60,580.0,9,62,False
mean_hole_depth,61,240.0,6,54,False
mean_hole_depth,62,80.0,2,39,False
mean_hole_depth,63,120.0,3,45,False
mean_hole_depth,64,560.0,9,63,False
mean_hole_depth,65,480.0,7,59,False
mean_hole_depth,66,160.0,4,46,False
mean_hole_depth,67,180.0,4,49,False
mean_hole_depth,68,920.0,18,84,False
mean_hole_depth,69,1840.0,39,140,False
mean_hole_depth,70,620.0,15,78,False
mean_hole_depth,71,100.0,2,41,False
mean_hole_depth,72,40.0,1,41,False
mean_hole_depth,73,200.0,5,51,False
mean_hole_depth,74,1100.0,26,105,False
mean_hole_depth,75,3740.0,58,186,False
mean_hole_depth,76,780.0,19,84,False
mean_hole_depth,77,580.0,14,75,False
mean_hole_depth,78,500.0,8,57,False
mean_hole_depth,79,300.0,7,57,False
mean_hole_depth,80,100.0,2,42,False
mean_hole_depth,81,140.0,3,44,False
mean_hole_depth,82,200.0,5,52,False
mean_hole_depth,83,180.0,4,49,False
mean_hole_depth,84,340.0,8,58,False
mean_hole_depth,85,580.0,14,75,False
mean_hole_depth,86,1260.0,30,115,False
mean_hole_depth,87,40.0,1,40,False
mean_hole_depth,88,520.0,12,72,False
mean_hole_depth,89,0.0,0,39,False
mean_hole_depth,90,1600.0,13,69,False
mean_hole_depth,91,1580.0,25,102,False
mean_hole_depth,92,580.0,14,72,False
mean_hole_depth,93,720.0,13,69,False
mean_hole_depth,94,400.0,10,65,False
mean_hole_depth,95,80.0,2,41,False
mean_hole_depth,96,540.0,13,72,False
mean_hole_depth,97,0.0,0,38,False
mean_hole_depth,98,420.0,6,52,False
mean_hole_depth,99,260.0,6,51,False
mean_hole_vertical_clusteredness,0,420.0,10,64,False
mean_hole_vertical_clusteredness,1,380.0,9,61,False
mean_hole_vertical_clusteredness,2,300.0,7,55,False
mean_hole_vertical_clusteredness,3,940.0,22,92,False
mean_hole_vertical_clusteredness,4,1220.0,30,116,False
mean_hole_vertical_clusteredness,5,0.0,0,36,False
mean_hole_vertical_clusteredness,6,80.0,2,43,False
mean_hole_vertical_clusteredness,7,500.0,8,59,False
mean_hole_vertical_clusteredness,8,40.0,1,42,False
mean_hole_vertical_clusteredness,9,360.0,8,59,False
mean_hole_vertical_clusteredness,10,40.0,1,42,False
mean_hole_vertical_clusteredness,11,2280.0,39,139,False
mean_hole_vertical_clusteredness,12,1560.0,28,108,False
mean_hole_vertical_clusteredness,13,180.0,4,48,False
mean_hole_vertical_clusteredness,14,140.0,3,47,False
mean_hole_vertical_clusteredness,15,140.0,3,39,False
mean_hole_vertical_clusteredness,16,780.0,18,80,False
mean_hole_vertical_clusteredness,17,640.0,15,77,False
mean_hole_vertical_clusteredness,18,360.0,8,59,False
mean_hole_vertical_clusteredness,19,560.0,9,58,False
mean_hole_vertical_clusteredness,20,880.0,16,77,False
mean_hole_vertical_clusteredness,21,540.0,9,63,False
mean_hole_vertical_clusteredness,22,140.0,3,38,False
mean_hole_vertical_clusteredness,23,640.0,16,80,False
mean_hole_vertical_clusteredness,24,200.0,5,53,False
mean_hole_vertical_clusteredness,25,160.0,4,50,False
mean_hole_vertical_clusteredness,26,0.0,0,40,False
mean_hole_vertical_clusteredness,27,700.0,16,79,False
mean_hole_vertical_clusteredness,28,80.0,2,45,False
mean_hole_vertical_clusteredness,29,220.0,5,49,False
mean_hole_vertical_clusteredness,30,140.0,3,44,False
mean_hole_vertical_clusteredness,31,260.0,6,55,False
mean_hole_vertical_clusteredness,32,680.0,12,66,False
mean_hole_vertical_clusteredness,33,1700.0,16,78,False
mean_hole_vertical_clusteredness,34,660.0,12,68,False
mean_hole_vertical_clusteredness,35,160.0,4,47,False
mean_hole_vertical_clusteredness,36,160.0,4,48,False
mean_hole_vertical_clusteredness,37,520.0,8,57,False
mean_hole_vertical_clusteredness,38,260.0,6,52,False
mean_hole_vertical_clusteredness,39,420.0,10,64,False
mean_hole_vertical_clusteredness,40,160.0,4,51,False
mean_hole_vertical_clusteredness,41,260.0,6,54,False
mean_hole_vertical_clusteredness,42,120.0,3,45,False
mean_hole_vertical_clusteredness,43,320.0,7,55,False
mean_hole_vertical_clusteredness,44,280.0,6,53,False
mean_hole_vertical_clusteredness,45,460.0,10,63,False
mean_hole_vertical_clusteredness,46,640.0,15,75,False
mean_hole_vertical_clusteredness,47,1340.0,28,109,False
mean_hole_vertical_clusteredness,48,540.0,12,67,False
mean_hole_vertical_clusteredness,49,300.0,7,55,False
mean_hole_vertical_clusteredness,50,800.0,15,80,False
mean_hole_vertical_clusteredness,51,40.0,1,39,False
mean_hole_vertical_clusteredness,52,640.0,11,67,False
mean_hole_vertical_clusteredness,53,0.0,0,36,False
mean_hole_vertical_clusteredness,54,660.0,12,70,False
mean_hole_vertical_clusteredness,55,280.0,7,59,False
mean_hole_vertical_clusteredness,56,300.0,7,57,False
mean_hole_vertical_clusteredness,57,320.0,7,56,False
mean_hole_vertical_clusteredness,58,420.0,6,52,False
mean_hole_vertical_clusteredness,59,640.0,11,68,False
mean_hole_vertical_clusteredness,60,1680.0,36,130,False
mean_hole_vertical_clusteredness,61,840.0,20,90,False
mean_hole_vertical_clusteredness,62,120.0,3,47,False
mean_hole_vertical_clusteredness,63,340.0,8,58,False
mean_hole_vertical_clusteredness,64,1200.0,28,110,False
mean_hole_vertical_clusteredness,65,580.0,13,71,False
mean_hole_vertical_clusteredness,66,260.0,6,55,False
mean_hole_vertical_clusteredness,67,880.0,16,79,False
mean_hole_vertical_clusteredness,68,120.0,3,46,False
mean_hole_vertical_clusteredness,69,720.0,17,80,False
mean_hole_vertical_clusteredness,70,1180.0,24,100,False
mean_hole_vertical_clusteredness,71,200.0,5,47,False
mean_hole_vertical_clusteredness,72,1060.0,23,98,False
mean_hole_vertical_clusteredness,73,400.0,10,63,False
mean_hole_vertical_clusteredness,74,80.0,2,43,False
mean_hole_vertical_clusteredness,75,500.0,7,53,False
mean_hole_vertical_clusteredness,76,240.0,6,53,False
mean_hole_vertical_clusteredness,77,1000.0,24,99,False
mean_hole_vertical_clusteredness,78,480.0,11,68,False
mean_hole_vertical_clusteredness,79,440.0,10,66,False
mean_hole_vertical_clusteredness,80,780.0,18,83,False
mean_hole_vertical_clusteredness,81,0.0,0,37,False
mean_hole_vertical_clusteredness,82,1480.0,34,127,False
mean_hole_vertical_clusteredness,83,320.0,7,54,False
mean_hole_vertical_clusteredness,84,80.0,2,40,False
mean_hole_vertical_clusteredness,85,200.0,5,52,False
mean_hole_vertical_clusteredness,86,360.0,9,63,False
mean_hole_vertical_clusteredness,87,0.0,0,38,False
mean_hole_vertical_clusteredness,88,320.0,8,58,False
mean_hole_vertical_clusteredness,89,840.0,15,76,False
mean_hole_vertical_clusteredness,90,520.0,12,70,False
mean_hole_vertical_clusteredness,91,80.0,2,46,False
mean_hole_vertical_clusteredness,92,960.0,23,96,False
mean_hole_vertical_clusteredness,93,80.0,2,42,False
mean_hole_vertical_clusteredness,94,1400.0,32,117,False
mean_hole_vertical_clusteredness,95,40.0,1,40,False
mean_hole_vertical_clusteredness,96,0.0,0,33,False
mean_hole_vertical_clusteredness,97,180.0,4,48,False
mean_hole_vertical_clusteredness,98,320.0,8,60,False
mean_hole_vertical_clusteredness,99,520.0,8,59,False
hole_depth_deviation,0,160.0,4,51,False
hole_depth_deviation,1,820.0,20,89,False
hole_depth_deviation,2,80.0,2,44,False
hole_depth_deviation,3,440.0,11,67,False
hole_depth_deviation,4,760.0,17,80,False
hole_depth_deviation,5,400.0,10,64,False
hole_depth_deviation,6,40.0,1,38,False
hole_depth_deviation,7,380.0,9,63,False
hole_depth_deviation,8,640.0,15,76,False
hole_depth_deviation,9,900.0,17,78,False
hole_depth_deviation,10,420.0,10,63,False
hole_depth_deviation,11,1660.0,15,75,False
hole_depth_deviation,12,340.0,7,55,False
hole_depth_deviation,13,1760.0,17,80,False
hole_depth_deviation,14,2820.0,55,180,False
hole_depth_deviation,15,380.0,5,52,False
hole_depth_deviation,16,160.0,4,49,False
hole_depth_deviation,17,40.0,1,38,False
hole_depth_deviation,18,280.0,6,52,False
hole_depth_deviation,19,320.0,7,58,False
hole_depth_deviation,20,580.0,9,61,False
hole_depth_deviation,21,480.0,11,65,False
hole_depth_deviation,22,560.0,13,71,False
hole_depth_deviation,23,400.0,5,53,False
hole_depth_deviation,24,720.0,16,79,False
hole_depth_deviation,25,1560.0,33,122,False
hole_depth_deviation,26,260.0,6,48,False
hole_depth_deviation,27,1680.0,39,136,False
hole_depth_deviation,28,140.0,3,43,False
hole_depth_deviation,29,200.0,5,52,False
hole_depth_deviation,30,880.0,13,71,False
hole_depth_deviation,31,1760.0,36,127,False
hole_depth_deviation,32,480.0,11,68,False
hole_depth_deviation,33,1580.0,37,132,False
hole_depth_deviation,34,400.0,9,60,False
hole_depth_deviation,35,120.0,3,44,False
hole_depth_deviation,36,0.0,0,41,False
hole_depth_deviation,37,440.0,11,68,False
hole_depth_deviation,38,840.0,16,78,False
hole_depth_deviation,39,540.0,9,63,False
hole_depth_deviation,40,320.0,7,53,False
hole_depth_deviation,41,400.0,10,64,False
hole_depth_deviation,42,1120.0,22,95,False
hole_depth_deviation,43,120.0,3,44,False
hole_depth_deviation,44,520.0,12,71,False
hole_depth_deviation,45,360.0,8,59,False
hole_depth_deviation,46,280.0,7,54,False
hole_depth_deviation,47,920.0,22,95,False
hole_depth_deviation,48,260.0,6,55,False
hole_depth_deviation,49,740.0,17,80,False
hole_depth_deviation,50,2640.0,33,120,False
hole_depth_deviation,51,180.0,4,50,False
hole_depth_deviation,52,500.0,11,67,False
hole_depth_deviation,53,260.0,6,53,False
hole_depth_deviation,54,440.0,6,55,False
hole_depth_deviation,55,860.0,20,89,False
hole_depth_deviation,56,160.0,4,45,False
hole_depth_deviation,57,0.0,0,35,False
hole_depth_deviation,58,440.0,11,65,False
hole_depth_deviation,59,840.0,16,79,False
hole_depth_deviation,60,500.0,8,58,False
hole_depth_deviation,61,200.0,5,53,False
hole_depth_deviation,62,460.0,7,57,False
hole_depth_deviation,63,980.0,23,97,False
hole_depth_deviation,64,340.0,8,59,False
hole_depth_deviation,65,860.0,12,69,False
hole_depth_deviation,66,1620.0,35,124,False
hole_depth_deviation,67,140.0,3,48,False
hole_depth_deviation,68,240.0,6,55,False
hole_depth_deviation,69,160.0,4,49,False
hole_depth_deviation,70,2060.0,24,96,False
hole_depth_deviation,71,340.0,8,60,False
hole_depth_deviation,72,220.0,5,51,False
hole_depth_deviation,73,360.0,8,59,False
hole_depth_deviation,74,360.0,9,62,False
hole_depth_deviation,75,340.0,4,49,False
hole_depth_deviation,76,860.0,21,91,False
hole_depth_deviation,77,1540.0,12,68,False
hole_depth_deviation,78,1580.0,25,100,False
hole_depth_deviation,79,120.0,3,43,False
hole_depth_deviation,80,540.0,13,72,False
hole_depth_deviation,81,280.0,7,54,False
hole_depth_deviation,82,120.0,3,46,False
hole_depth_deviation,83,120.0,3,47,False
hole_depth_deviation,84,320.0,7,56,False
hole_depth_deviation,85,2600.0,33,122,False
hole_depth_deviation,86,660.0,12,70,False
hole_depth_deviation,87,320.0,8,61,False
hole_depth_deviation,88,40.0,1,37,False
hole_depth_deviation,89,560.0,9,59,False
hole_depth_deviation,90,40.0,1,39,False
hole_depth_deviation,91,240.0,6,55,False
hole_depth_deviation,92,0.0,0,35,False
hole_depth_deviation,93,180.0,4,48,False
hole_depth_deviation,94,0.0,0,34,False
hole_depth_deviation,95,320.0,7,58,False
hole_depth_deviation,96,620.0,15,77,False
hole_depth_deviation,97,1220.0,24,101,False
hole_depth_deviation,98,500.0,12,68,False
hole_depth_deviation,99,0.0,0,37,False
hole_vertical_instability,0,380.0,9,61,False
hole_vertical_instability,1,300.0,7,57,False
hole_vertical_instability,2,360.0,9,62,False
hole_vertical_instability,3,680.0,17,82,False
hole_vertical_instability,4,1580.0,29,112,False
hole_vertical_instability,5,80.0,2,41,False
hole_vertical_instability,6,860.0,20,89,False
hole_vertical_instability,7,260.0,6,56,False
hole_vertical_instability,8,1540.0,28,108,False
hole_vertical_instability,9,100.0,2,44,False
hole_vertical_instability,10,300.0,7,54,False
hole_vertical_instability,11,0.0,0,34,False
hole_vertical_instability,12,700.0,17,82,False
hole_vertical_instability,13,220.0,5,51,False
hole_vertical_instability,14,580.0,13,72,False
hole_vertical_instability,15,40.0,1,41,False
hole_vertical_instability,16,1300.0,26,104,False
hole_vertical_instability,17,260.0,6,51,False
hole_vertical_instability,18,0.0,0,39,False
hole_vertical_instability,19,400.0,9,62,False
hole_vertical_instability,20,560.0,9,62,False
hole_vertical_instability,21,840.0,16,81,False
hole_vertical_instability,22,420.0,6,53,False
hole_vertical_instability,23,40.0,1,42,False
hole_vertical_instability,24,300.0,7,58,False
hole_vertical_instability,25,820.0,15,78,False
hole_vertical_instability,26,520.0,12,71,False
hole_vertical_instability,27,1080.0,18,84,False
hole_vertical_instability,28,40.0,1,41,False
hole_vertical_instability,29,40.0,1,39,False
hole_vertical_instability,30,1160.0,25,104,False
hole_vertical_instability,31,700.0,16,78,False
hole_vertical_instability,32,1000.0,16,78,False
hole_vertical_instability,33,0.0,0,37,False
hole_vertical_instability,34,160.0,4,47,False
hole_vertical_instability,35,900.0,21,92,False
hole_vertical_instability,36,340.0,8,59,False
hole_vertical_instability,37,360.0,9,62,False
hole_vertical_instability,38,1580.0,29,115,False
hole_vertical_instability,39,480.0,12,69,False
hole_vertical_instability,40,500.0,12,68,False
hole_vertical_instability,41,2420.0,28,111,False
hole_vertical_instability,42,4000.0,60,191,False
hole_vertical_instability,43,1520.0,12,70,False
hole_vertical_instability,44,280.0,7,57,False
hole_vertical_instability,45,600.0,14,73,False
hole_vertical_instability,46,180.0,4,47,False
hole_vertical_instability,47,1200.0,4,48,False
hole_vertical_instability,48,0.0,0,38,False
hole_vertical_instability,49,600.0,14,73,False
hole_vertical_instability,50,560.0,14,71,False
hole_vertical_instability,51,380.0,9,62,False
hole_vertical_instability,52,540.0,12,69,False
hole_vertical_instability,53,2700.0,35,128,False
hole_vertical_instability,54,240.0,6,56,False
hole_vertical_instability,55,780.0,18,84,False
hole_vertical_instability,56,40.0,1,38,False
hole_vertical_instability,57,40.0,1,40,False
hole_vertical_instability,58,320.0,8,57,False
hole_vertical_instability,59,120.0,3,47,False
hole_vertical_instability,60,1800.0,39,133,False
hole_vertical_instability,61,2500.0,48,161,False
hole_vertical_instability,62,120.0,3,45,False
hole_vertical_instability,63,100.0,2,44,False
hole_vertical_instability,64,400.0,9,61,False
hole_vertical_instability,65,240.0,6,53,False
hole_vertical_instability,66,2960.0,39,138,False
hole_vertical_instability,67,0.0,0,37,False
hole_vertical_instability,68,1180.0,22,90,False
hole_vertical_instability,69,380.0,5,50,False
hole_vertical_instability,70,2140.0,26,103,False
hole_vertical_instability,71,0.0,0,37,False
hole_vertical_instability,72,460.0,10,61,False
hole_vertical_instability,73,760.0,18,85,False
hole_vertical_instability,74,440.0,11,68,False
hole_vertical_instability,75,1080.0,26,104,False
hole_vertical_instability,76,440.0,11,65,False
hole_vertical_instability,77,200.0,5,47,False
hole_vertical_instability,78,760.0,18,85,False
hole_vertical_instability,79,260.0,6,53,False
hole_vertical_instability,80,580.0,13,70,False
hole_vertical_instability,81,280.0,7,55,False
